Family,SpeciesName,WoodDensity
Leguminosae,Guibourtia arnoldiana,0.7
Leguminosae,Guibourtia arnoldiana,0.64
Leguminosae,Guibourtia demeusei,0.77
Leguminosae,Guibourtia demeusei,0.93
Leguminosae,Guibourtia demeusei,0.95
Leguminosae,Guibourtia ehie,0.62
Leguminosae,Guibourtia ehie,0.69
Leguminosae,Guibourtia ehie,0.72
Leguminosae,Guibourtia ehie,0.65
Leguminosae,Guibourtia ehie,0.67
Leguminosae,Guibourtia ehie,0.71
Leguminosae,Guibourtia ehie,0.73
Leguminosae,Guibourtia ehie,0.76
Leguminosae,Guibourtia ehie,0.71
Leguminosae,Guibourtia ehie,0.66
Leguminosae,Guibourtia pellegriniana,0.79
Leguminosae,Guibourtia pellegriniana,0.79
Leguminosae,Guibourtia sp,0.74
Leguminosae,Guibourtia sp,0.77
Leguminosae,Guibourtia sp,0.76
Leguminosae,Guibourtia sp,0.69
Leguminosae,Guibourtia sp,0.64
Leguminosae,Guibourtia tessmannii,0.72
Leguminosae,Guibourtia tessmannii,0.73
Simaroubaceae,Gymnostemon zaizou,0.3
Simaroubaceae,Gymnostemon zaizou,0.34
Simaroubaceae,Gymnostemon zaizou,0.35
Casuarinaceae,Gymnostoma nodiflorum,0.97
Hernandiaceae,Gyrocarpus americanus,0.2
Rubiaceae,Gyrostipula comorensis,0.67
Rubiaceae,Gyrostipula foveolata,0.66
Bignoniaceae,Handroanthus heptaphyllus,0.74
Bignoniaceae,Handroanthus heptaphyllus,0.83
Bignoniaceae,Handroanthus heptaphyllus,0.81
Bignoniaceae,Handroanthus serratifolius,0.98
Bignoniaceae,Handroanthus serratifolius,1
Bignoniaceae,Handroanthus serratifolius,0.85
Bignoniaceae,Handroanthus serratifolius,0.91
Bignoniaceae,Handroanthus serratifolius,0.99
Bignoniaceae,Handroanthus serratifolius,0.95
Bignoniaceae,Handroanthus serratifolius,0.84
Leguminosae,Haplormosia monophylla,0.68
Hernandiaceae,Hazomalania voyronii,0.37
Hernandiaceae,Hazomalania voyronii,0.32
Hernandiaceae,Hernandia cordigera,0.36
Hernandiaceae,Hernandia cordigera,0.27
Hernandiaceae,Hernandia cordigera,0.31
Hernandiaceae,Hernandia cordigera,0.32
Hernandiaceae,Hernandia cordigera,0.35
Hernandiaceae,Hernandia cordigera,0.38
Euphorbiaceae,Hevea brasiliensis,0.56
Euphorbiaceae,Hevea brasiliensis,0.5
Euphorbiaceae,Hevea brasiliensis,0.5
Euphorbiaceae,Hevea brasiliensis,0.57
Euphorbiaceae,Hevea sp,0.6
Euphorbiaceae,Hevea sp,0.61
Annonaceae,Hexalobus crispiflorus,0.46
Annonaceae,Hexalobus crispiflorus,0.45
Malvaceae,Hibiscus lasiococcus,0.38
Malvaceae,Hibiscus lasiococcus,0.31
Malvaceae,Hibiscus lasiococcus,0.32
Malvaceae,Hibiscus tilliaceus,0.45
Malvaceae,Hibiscus tilliaceus,0.45
Malvaceae,Hibiscus tilliaceus,0.54
Malvaceae,Hibiscus tilliaceus,0.44
Malvaceae,Hibiscus tilliaceus,0.43
Ulmaceae,Holoptelea grandis,0.51
Ulmaceae,Holoptelea grandis,0.59
Ulmaceae,Holoptelea grandis,0.53
Salicaceae,Homalium le-testui,0.68
Salicaceae,Homalium racemosum,0.62
Dipterocarpaceae,Hopea odorata,0.65
Dipterocarpaceae,Hopea sangal,0.48
Convolvulaceae,Humbertia madagascariensis,1.07
Convolvulaceae,Humbertia madagascariensis,1.07
Humiriaceae,Humiria balsamifera,0.79
Humiriaceae,Humiria balsamifera,0.72
Euphorbiaceae,Hura crepitans,0.37
Euphorbiaceae,Hura crepitans,0.4
Euphorbiaceae,Hura crepitans,0.32
Euphorbiaceae,Hura crepitans,0.29
Euphorbiaceae,Hura crepitans,0.27
Euphorbiaceae,Hura crepitans,0.32
Euphorbiaceae,Hura crepitans,0.38
Euphorbiaceae,Hura crepitans,0.36
Euphorbiaceae,Hura crepitans,0.49
Euphorbiaceae,Hura crepitans,0.42
Euphorbiaceae,Hura crepitans,0.42
Euphorbiaceae,Hura crepitans,0.44
Euphorbiaceae,Hura crepitans,0.44
Euphorbiaceae,Hura crepitans,0.5
Euphorbiaceae,Hura crepitans,0.39
Euphorbiaceae,Hura crepitans,0.3
Leguminosae,Hylodendron gabunense,0.72
Leguminosae,Hymenaea courbaril,0.94
Leguminosae,Hymenaea courbaril,0.67
Leguminosae,Hymenaea courbaril,0.77
Leguminosae,Hymenaea courbaril,0.67
Leguminosae,Hymenaea courbaril,0.83
Leguminosae,Hymenaea courbaril,0.72
Leguminosae,Hymenaea courbaril,0.66
Leguminosae,Hymenaea courbaril,0.74
Leguminosae,Hymenaea courbaril,0.71
Leguminosae,Hymenaea courbaril,0.75
Leguminosae,Hymenaea courbaril,0.79
Leguminosae,Hymenaea courbaril,0.74
Leguminosae,Hymenaea courbaril,0.74
Leguminosae,Hymenaea courbaril,0.69
Leguminosae,Hymenaea courbaril,0.7
Leguminosae,Hymenaea courbaril,0.65
Leguminosae,Hymenaea courbaril,0.68
Leguminosae,Hymenaea courbaril,0.69
Leguminosae,Hymenaea intermedia,0.85
Leguminosae,Hymenaea intermedia,0.89
Leguminosae,Hymenaea intermedia,0.93
Leguminosae,Hymenaea intermedia,0.88
Leguminosae,Hymenaea parvifolia,0.94
Leguminosae,Hymenaea parvifolia,0.95
Leguminosae,Hymenaea parvifolia,0.92
Leguminosae,Hymenaea parvifolia,0.87
Leguminosae,Hymenaea sp,1
Leguminosae,Hymenaea sp,0.76
Leguminosae,Hymenolobium excelsum,0.54
Leguminosae,Hymenolobium excelsum,0.57
Leguminosae,Hymenolobium excelsum,0.64
Leguminosae,Hymenolobium excelsum,0.63
Leguminosae,Hymenolobium excelsum,0.69
Leguminosae,Hymenolobium excelsum,0.7
Leguminosae,Hymenolobium petraeum,0.65
Leguminosae,Hymenolobium sericeum,0.67
Leguminosae,Hymenolobium sericeum,0.67
Leguminosae,Hymenolobium sp,0.67
Leguminosae,Hymenolobium sp,0.7
Leguminosae,Hymenolobium sp,0.73
Leguminosae,Hymenolobium sp,0.68
Leguminosae,Hymenolobium sp,0.58
Leguminosae,Hymenolobium sp,0.68
Leguminosae,Hymenolobium sp,0.59
Leguminosae,Hymenostegia pellegrinii,0.8
Aquifoliaceae,Ilex casiquiarensis,0.52
Aquifoliaceae,Ilex sebertii,0.69
Aquifoliaceae,Ilex sideroxyloides,0.62
Leguminosae,Inga alba,0.56
Leguminosae,Inga alba,0.48
Leguminosae,Inga alba,0.6
Leguminosae,Inga capitata,0.67
Leguminosae,Inga ingoides,0.56
Leguminosae,Inga sp,0.56
Leguminosae,Inga sp,0.79
Leguminosae,Inga sp,0.69
Leguminosae,Inga vera,0.5
Leguminosae,Intsia bijuga,0.68
Leguminosae,Intsia bijuga,0.69
Leguminosae,Intsia bijuga,0.71
Leguminosae,Intsia bijuga,0.78
Leguminosae,Intsia bijuga,0.75
Leguminosae,Intsia bijuga,0.74
Leguminosae,Intsia bijuga,0.73
Leguminosae,Intsia bijuga,0.68
Leguminosae,Intsia palembanica,0.67
Leguminosae,Intsia palembanica,0.69
Leguminosae,Intsia palembanica,0.64
Irvingiaceae,Irvingia gabonensis,0.75
Irvingiaceae,Irvingia gabonensis,0.73
Irvingiaceae,Irvingia grandifolia,0.76
Irvingiaceae,Irvingia grandifolia,0.73
Irvingiaceae,Irvingia grandifolia,0.74
Myristicaceae,Iryanthera sagotiana,0.6
Myristicaceae,Iryanthera sagotiana,0.59
Myristicaceae,Iryanthera sagotiana,0.64
Myristicaceae,Iryanthera sagotiana,0.72
Myristicaceae,Iryanthera sagotiana,0.66
Myristicaceae,Iryanthera sagotiana,0.6
Myristicaceae,Iryanthera sagotiana,0.59
Myristicaceae,Iryanthera sagotiana,0.62
Myristicaceae,Iryanthera sp,0.61
Myristicaceae,Iryanthera sp,0.58
Myristicaceae,Iryanthera sp,0.55
Myristicaceae,Iryanthera sp,0.62
Myristicaceae,Iryanthera sp,0.6
Myristicaceae,Iryanthera tricornis,0.7
Myristicaceae,Iryanthera tricornis,0.69
Myristicaceae,Iryanthera tricornis,0.76
Myristicaceae,Iryanthera tricornis,0.77
Myristicaceae,Iryanthera tricornis,0.7
Leguminosae,Isoberlinia doka,0.59
Leguminosae,Isoberlinia doka,0.63
Leguminosae,Isoberlinia doka,0.62
Leguminosae,Isoberlinia doka,0.52
Leguminosae,Isoberlinia doka,0.65
Bignoniaceae,Jacaranda copaia,0.3
Bignoniaceae,Jacaranda copaia,0.34
Bignoniaceae,Jacaranda copaia,0.32
Bignoniaceae,Jacaranda copaia,0.3
Bignoniaceae,Jacaranda copaia,0.34
Bignoniaceae,Jacaranda copaia,0.34
Bignoniaceae,Jacaranda copaia,0.35
Bignoniaceae,Jacaranda copaia,0.35
Bignoniaceae,Jacaranda copaia,0.31
Bignoniaceae,Jacaranda copaia,0.34
Bignoniaceae,Jacaranda copaia,0.34
Bignoniaceae,Jacaranda copaia,0.45
Bignoniaceae,Jacaranda copaia,0.38
Bignoniaceae,Jacaranda copaia,0.38
Bignoniaceae,Jacaranda copaia,0.36
Bignoniaceae,Jacaranda copaia,0.39
Bignoniaceae,Jacaranda copaia,0.32
Bignoniaceae,Jacaranda copaia,0.36
Bignoniaceae,Jacaranda sp,0.63
Juglandaceae,Juglans regia,0.41
Juglandaceae,Juglans regia,0.54
Leguminosae,Julbernardia pellegriniana,0.56
Leguminosae,Julbernardia pellegriniana,0.65
Leguminosae,Julbernardia pellegriniana,0.71
Leguminosae,Julbernardia pellegriniana,0.69
Leguminosae,Julbernardia pellegriniana,0.59
Leguminosae,Julbernardia pellegriniana,0.72
Leguminosae,Julbernardia pellegriniana,0.68
Leguminosae,Julbernardia pellegriniana,0.67
Leguminosae,Julbernardia pellegriniana,0.63
Leguminosae,Julbernardia pellegriniana,0.64
Leguminosae,Julbernardia pellegriniana,0.69
Leguminosae,Julbernardia pellegriniana,0.66
Leguminosae,Julbernardia pellegriniana,0.56
Leguminosae,Julbernardia pellegriniana,0.6
Leguminosae,Julbernardia pellegriniana,0.7
Leguminosae,Julbernardia pellegriniana,0.64
Leguminosae,Julbernardia pellegriniana,0.61
Leguminosae,Julbernardia pellegriniana,0.58
Leguminosae,Julbernardia pellegriniana,0.59
Leguminosae,Julbernardia seretii,0.68
Leguminosae,Julbernardia seretii,0.53
Cupressaceae,Juniperus oxycedrus,0.61
Cupressaceae,Juniperus thurifera,0.49
Proteaceae,Kermadecia sinuata,0.45
Proteaceae,Kermadecia sinuata,0.43
Proteaceae,Kermadecia sinuata,0.44
Pinaceae,Keteleeria evelyniana,0.34
Meliaceae,Khaya anthotheca,0.51
Meliaceae,Khaya anthotheca,0.53
Meliaceae,Khaya anthotheca,0.48
Meliaceae,Khaya grandifoliola,0.62
Meliaceae,Khaya grandifoliola,0.52
Meliaceae,Khaya grandifoliola,0.54
Meliaceae,Khaya grandifoliola,0.56
Meliaceae,Khaya grandifoliola,0.52
Meliaceae,Khaya ivorensis,0.41
Meliaceae,Khaya ivorensis,0.44
Meliaceae,Khaya ivorensis,0.48
Meliaceae,Khaya ivorensis,0.42
Meliaceae,Khaya ivorensis,0.39
Meliaceae,Khaya ivorensis,0.47
Meliaceae,Khaya ivorensis,0.39
Meliaceae,Khaya ivorensis,0.41
Meliaceae,Khaya ivorensis,0.49
Meliaceae,Khaya ivorensis,0.42
Meliaceae,Khaya ivorensis,0.42
Meliaceae,Khaya senegalensis,0.61
Meliaceae,Khaya senegalensis,0.66
Meliaceae,Khaya senegalensis,0.68
Meliaceae,Khaya senegalensis,0.71
Meliaceae,Khaya senegalensis,0.69
Meliaceae,Khaya senegalensis,0.53
Meliaceae,Khaya senegalensis,0.58
Meliaceae,Khaya senegalensis,0.6
Meliaceae,Khaya senegalensis,0.67
Meliaceae,Khaya senegalensis,0.59
Meliaceae,Khaya senegalensis,0.67
Meliaceae,Khaya senegalensis,0.6
Meliaceae,Khaya senegalensis,0.74
Meliaceae,Khaya sp,0.47
Meliaceae,Khaya sp,0.49
Irvingiaceae,Klainedoxa gabonensis,0.88
Irvingiaceae,Klainedoxa gabonensis,0.81
Irvingiaceae,Klainedoxa gabonensis,0.84
Irvingiaceae,Klainedoxa gabonensis,0.84
Irvingiaceae,Klainedoxa gabonensis,0.9
Irvingiaceae,Klainedoxa gabonensis,0.94
Sapotaceae,Labourdonnaisia calophylloides,0.77
Sapotaceae,Labourdonnaisia calophylloides,0.79
Salicaceae,Laetia procera,0.7
Salicaceae,Laetia procera,0.67
Salicaceae,Laetia procera,0.6
Lythraceae,Lagerstroemia angustifolia,0.6
Lythraceae,Lagerstroemia sp,0.56
Lythraceae,Lagerstroemia sp,0.62
Anacardiaceae,Lannea sp,0.39
Anacardiaceae,Lannea welwitschii,0.42
Anacardiaceae,Lannea welwitschii,0.43
Anacardiaceae,Lannea welwitschii,0.43
Anacardiaceae,Lannea welwitschii,0.44
Anacardiaceae,Lannea welwitschii,0.41
Anacardiaceae,Lannea welwitschii,0.4
Pinaceae,Larix sp,0.5
Atherospermataceae,Laurelia sp,0.45
Atherospermataceae,Laurelia sp,0.42
Atherospermataceae,Laureliopsis philippiana,0.43
Atherospermataceae,Laureliopsis philippiana,0.42
Sapotaceae,Lecomtedoxa klaineana,0.82
Sapotaceae,Lecomtedoxa klaineana,0.86
Sapotaceae,Lecomtedoxa klaineana,0.77
Sapotaceae,Lecomtedoxa klaineana,0.87
Sapotaceae,Lecomtedoxa klaineana,0.79
Sapotaceae,Lecomtedoxa klaineana,0.74
Sapotaceae,Lecomtedoxa klaineana,0.82
Sapotaceae,Lecomtedoxa klaineana,0.81
Lecythidaceae,Lecythis corrugata,0.79
Lecythidaceae,Lecythis corrugata,0.71
Lecythidaceae,Lecythis idatimon,0.89
Lecythidaceae,Lecythis idatimon,0.76
Lecythidaceae,Lecythis idatimon,0.73
Lecythidaceae,Lecythis persistens,0.59
Lecythidaceae,Lecythis pisonis,0.93
Lecythidaceae,Lecythis zabucajo,0.8
Lecythidaceae,Lecythis zabucajo,0.81
Lecythidaceae,Lecythis zabucajo,0.83
Lecythidaceae,Lecythis zabucajo,0.84
Sarcolaenaceae,Leptolaena multiflora,0.89
Sarcolaenaceae,Leptolaena multiflora,0.94
Sapotaceae,Letestua durissima,0.91
Sapotaceae,Letestua durissima,0.93
Sapotaceae,Letestua durissima,0.92
Sapotaceae,Letestua durissima,0.9
Leguminosae,Librevillea klainei,0.85
Leguminosae,Librevillea klainei,0.89
Leguminosae,Librevillea klainei,0.93
Leguminosae,Librevillea klainei,0.84
Leguminosae,Librevillea klainei,0.9
Leguminosae,Librevillea klainei,0.93
Chrysobalanaceae,Licania alba,0.82
Chrysobalanaceae,Licania canescens,0.85
Chrysobalanaceae,Licania licaniiflora,0.63
Chrysobalanaceae,Licania macrophylla,0.87
Chrysobalanaceae,Licania majuscula,0.84
Chrysobalanaceae,Licania membranacea,0.84
Chrysobalanaceae,Licania membranacea,0.9
Chrysobalanaceae,Licania membranacea,0.82
Chrysobalanaceae,Licania membranacea,0.84
Chrysobalanaceae,Licania micrantha,0.83
Chrysobalanaceae,Licania ovalifolia,0.88
Chrysobalanaceae,Licania sp,0.79
Chrysobalanaceae,Licania sp,0.84
Chrysobalanaceae,Licania sp,0.81
Chrysobalanaceae,Licania sp,0.74
Chrysobalanaceae,Licania ternatensis,0.85
Chrysobalanaceae,Licania ternatensis,0.87
Chrysobalanaceae,Licania ternatensis,0.9
Lauraceae,Licaria canella,0.98
Lauraceae,Licaria canella,1.04
Lauraceae,Licaria canella,0.99
Lauraceae,Licaria canella,0.53
Lauraceae,Licaria canella,0.87
Lauraceae,Licaria canella,0.86
Lauraceae,Licaria canella,0.88
Lauraceae,Licaria canella,0.93
Lauraceae,Licaria canella,0.86
Lauraceae,Licaria canella,0.88
Lauraceae,Licaria canella,0.92
Lauraceae,Licaria canella,0.9
Lauraceae,Licaria canella,0.84
Lauraceae,Licaria canella,0.93
Lauraceae,Licaria canella,0.89
Lauraceae,Licaria chrysophylla,0.73
Lauraceae,Licaria chrysophylla,0.72
Lauraceae,Licaria polyphylla,0.55
Lauraceae,Licaria sp,0.89
Fagaceae,Lithocarpus celebicus,0.66
Fagaceae,Lithocarpus celebicus,0.57
Fagaceae,Lithocarpus celebicus,0.71
Fagaceae,Lithocarpus celebicus,0.62
Fagaceae,Lithocarpus sp,0.59
Lauraceae,Litsea costalis,0.48
Lauraceae,Litsea costalis,0.49
Lauraceae,Litsea vang,0.51
Leguminosae,Lonchocarpus heptaphyllus,0.65
Ochnaceae,Lophira alata,0.87
Ochnaceae,Lophira alata,0.9
Ochnaceae,Lophira alata,0.84
Ochnaceae,Lophira alata,0.87
Ochnaceae,Lophira alata,0.87
Ochnaceae,Lophira alata,0.86
Ochnaceae,Lophira alata,0.84
Ochnaceae,Lophira alata,0.9
Ochnaceae,Lophira alata,0.84
Ochnaceae,Lophira alata,0.82
Ochnaceae,Lophira alata,0.84
Ochnaceae,Lophira alata,0.86
Ochnaceae,Lophira alata,0.88
Ochnaceae,Lophira alata,0.84
Ochnaceae,Lophira alata,0.83
Ochnaceae,Lophira alata,0.92
Celastraceae,Lophopetalum duperreanum,0.45
Meliaceae,Lovoa trichilioides,0.53
Meliaceae,Lovoa trichilioides,0.52
Meliaceae,Lovoa trichilioides,0.48
Meliaceae,Lovoa trichilioides,0.42
Meliaceae,Lovoa trichilioides,0.39
Meliaceae,Lovoa trichilioides,0.38
Meliaceae,Lovoa trichilioides,0.44
Meliaceae,Lovoa trichilioides,0.45
Meliaceae,Lovoa trichilioides,0.46
Salicaceae,Ludia sp,0.76
Salicaceae,Ludia sp,0.76
Euphorbiaceae,Mabea speciosa,0.62
Rhizophoraceae,Macarisia pyramidata,0.65
Moraceae,Maclura tinctoria,0.76
Leguminosae,Macrolobium bifolium,0.63
Leguminosae,Macrolobium bifolium,0.55
Rhamnaceae,Maesopsis eminii,0.48
Rhamnaceae,Maesopsis eminii,0.48
Rhamnaceae,Maesopsis eminii,0.38
Magnoliaceae,Magnolia dodecapetala,0.49
Magnoliaceae,Magnolia dodecapetala,0.51
Magnoliaceae,Magnolia dodecapetala,0.46
Magnoliaceae,Magnolia dodecapetala,0.51
Magnoliaceae,Magnolia dodecapetala,0.44
Magnoliaceae,Magnolia dodecapetala,0.48
Magnoliaceae,Magnolia dodecapetala,0.52
Magnoliaceae,Magnolia dodecapetala,0.5
Magnoliaceae,Magnolia dodecapetala,0.44
Calophyllaceae,Mammea africana,0.6
Calophyllaceae,Mammea africana,0.71
Calophyllaceae,Mammea africana,0.57
Calophyllaceae,Mammea africana,0.62
Calophyllaceae,Mammea africana,0.59
Calophyllaceae,Mammea africana,0.66
Calophyllaceae,Mammea africana,0.55
Calophyllaceae,Mammea africana,0.65
Calophyllaceae,Mammea africana,0.6
Calophyllaceae,Mammea americana,0.68
Calophyllaceae,Mammea bongo,0.75
Calophyllaceae,Mammea bongo,0.82
Calophyllaceae,Mammea sp,0.81
Anacardiaceae,Mangifera indica,0.54
Anacardiaceae,Mangifera indica,0.53
Anacardiaceae,Mangifera indica,0.53
Anacardiaceae,Mangifera indica,0.56
Anacardiaceae,Mangifera indica,0.54
Anacardiaceae,Mangifera sp,0.63
Anacardiaceae,Mangifera sp,0.64
Sapotaceae,Manilkara bidentata,0.89
Sapotaceae,Manilkara bidentata,0.88
Sapotaceae,Manilkara bidentata,0.85
Sapotaceae,Manilkara bidentata,0.86
Sapotaceae,Manilkara bidentata,0.95
Sapotaceae,Manilkara bidentata,0.85
Sapotaceae,Manilkara bidentata,0.9
Sapotaceae,Manilkara bidentata,0.89
Sapotaceae,Manilkara bidentata,0.92
Sapotaceae,Manilkara bidentata,0.91
Sapotaceae,Manilkara bidentata,0.84
Sapotaceae,Manilkara bidentata,0.89
Sapotaceae,Manilkara bidentata,0.87
Sapotaceae,Manilkara bidentata,0.86
Sapotaceae,Manilkara bidentata,0.9
Sapotaceae,Manilkara bidentata,0.9
Sapotaceae,Manilkara bidentata,0.88
Sapotaceae,Manilkara bidentata,0.87
Sapotaceae,Manilkara bidentata,0.92
Sapotaceae,Manilkara bidentata,0.83
Sapotaceae,Manilkara dissecta,0.97
Sapotaceae,Manilkara huberi,0.88
Sapotaceae,Manilkara huberi,0.94
Sapotaceae,Manilkara huberi,0.92
Sapotaceae,Manilkara huberi,0.96
Sapotaceae,Manilkara huberi,0.93
Sapotaceae,Manilkara huberi,0.92
Sapotaceae,Manilkara huberi,0.74
Sapotaceae,Manilkara huberi,0.89
Sapotaceae,Manilkara huberi,0.92
Sapotaceae,Manilkara huberi,0.89
Sapotaceae,Manilkara huberi,0.9
Sapotaceae,Manilkara mabokeensis,0.81
Sapotaceae,Manilkara mabokeensis,0.77
Sapotaceae,Manilkara obovata,0.83
Sapotaceae,Manilkara obovata,0.87
Malvaceae,Mansonia altissima,0.53
Malvaceae,Mansonia altissima,0.57
Malvaceae,Mansonia altissima,0.55
Malvaceae,Mansonia altissima,0.59
Malvaceae,Mansonia altissima,0.59
Malvaceae,Mansonia altissima,0.61
Malvaceae,Mansonia altissima,0.57
Malvaceae,Mansonia altissima,0.5
Malvaceae,Mansonia altissima,0.53
Malvaceae,Mansonia altissima,0.52
Malvaceae,Mansonia altissima,0.54
Malvaceae,Mansonia altissima,0.54
Malvaceae,Mansonia altissima,0.55
Malvaceae,Mansonia altissima,0.55
Malvaceae,Mansonia altissima,0.56
Malvaceae,Mansonia altissima,0.55
Malvaceae,Mansonia sp,0.54
Malvaceae,Mansonia sp,0.54
Moraceae,Maquira coriacea,0.42
Moraceae,Maquira coriacea,0.43
Moraceae,Maquira coriacea,0.41
Moraceae,Maquira coriacea,0.43
Moraceae,Maquira coriacea,0.44
Moraceae,Maquira coriacea,0.35
Moraceae,Maquira coriacea,0.38
Moraceae,Maquira coriacea,0.37
Chrysobalanaceae,Maranthes glabra,0.79
Chrysobalanaceae,Maranthes glabra,0.88
Chrysobalanaceae,Maranthes robusta,0.81
Phyllanthaceae,Margaritaria nobilis,0.71
Bignoniaceae,Markhamia tomentosa,0.45
Leguminosae,Martiodendron sp,0.87
Myristicaceae,Mauloutchia sp,0.55
Myrtaceae,Melaleuca dealbata,0.62
Myrtaceae,Melaleuca dealbata,0.63
Myrtaceae,Melaleuca dealbata,0.61
Myrtaceae,Melaleuca leucadendra,0.63
Meliaceae,Melia azedarach,0.52
Myrtaceae,Metrosideros laurifolia,0.79
Myrtaceae,Metrosideros laurifolia,0.71
Lauraceae,Mezilaurus ita-uba,0.71
Lauraceae,Mezilaurus ita-uba,0.53
Lauraceae,Mezilaurus ita-uba,0.56
Lauraceae,Mezilaurus ita-uba,0.71
Lauraceae,Mezilaurus ita-uba,0.76
Lauraceae,Mezilaurus ita-uba,0.71
Lauraceae,Mezilaurus ita-uba,0.68
Lauraceae,Mezilaurus ita-uba,0.67
Lauraceae,Mezilaurus sp,1.11
Lauraceae,Mezilaurus sp,1.1
Leguminosae,Microberlinia bisulcata,0.61
Leguminosae,Microberlinia brazzavillensis,0.69
Leguminosae,Microberlinia brazzavillensis,0.58
Leguminosae,Microberlinia brazzavillensis,0.7
Sapotaceae,Micropholis guyanensis,0.7
Sapotaceae,Micropholis guyanensis,0.8
Sapotaceae,Micropholis guyanensis,0.62
Sapotaceae,Micropholis guyanensis,0.59
Sapotaceae,Micropholis melinoniana,0.55
Sapotaceae,Micropholis melinoniana,0.56
Sapotaceae,Micropholis melinoniana,0.5
Sapotaceae,Micropholis melinoniana,0.57
Sapotaceae,Micropholis sp,0.69
Sapotaceae,Micropholis venulosa,0.59
Moraceae,Milicia excelsa,0.6
Moraceae,Milicia excelsa,0.61
Moraceae,Milicia excelsa,0.54
Moraceae,Milicia excelsa,0.48
Moraceae,Milicia excelsa,0.59
Moraceae,Milicia excelsa,0.57
Moraceae,Milicia excelsa,0.59
Moraceae,Milicia excelsa,0.56
Moraceae,Milicia excelsa,0.59
Moraceae,Milicia excelsa,0.47
Moraceae,Milicia excelsa,0.64
Moraceae,Milicia excelsa,0.47
Moraceae,Milicia excelsa,0.54
Moraceae,Milicia excelsa,0.55
Moraceae,Milicia excelsa,0.53
Moraceae,Milicia regia,0.61
Moraceae,Milicia regia,0.55
Moraceae,Milicia regia,0.52
Moraceae,Milicia regia,0.49
Moraceae,Milicia sp,0.48
Leguminosae,Millettia laurentii,0.71
Leguminosae,Millettia laurentii,0.81
Leguminosae,Millettia laurentii,0.68
Sapotaceae,Mimusops balata,0.66
Sapotaceae,Mimusops balata,0.62
Sapotaceae,Mimusops sp,0.89
Olacaceae,Minquartia guianensis,0.71
Olacaceae,Minquartia guianensis,0.75
Lauraceae,Misanteca aritu,0.83
Leguminosae,Monopetalanthus coriaceus,0.46
Leguminosae,Monopetalanthus coriaceus,0.56
Leguminosae,Monopetalanthus coriaceus,0.45
Leguminosae,Monopetalanthus coriaceus,0.55
Leguminosae,Monopetalanthus coriaceus,0.51
Leguminosae,Monopetalanthus coriaceus,0.47
Leguminosae,Monopetalanthus durandii,0.53
Leguminosae,Monopetalanthus durandii,0.42
Leguminosae,Monopetalanthus durandii,0.48
Leguminosae,Monopetalanthus durandii,0.49
Leguminosae,Monopetalanthus durandii,0.47
Leguminosae,Monopetalanthus durandii,0.48
Leguminosae,Monopetalanthus durandii,0.57
Leguminosae,Monopetalanthus durandii,0.58
Leguminosae,Monopetalanthus durandii,0.49
Leguminosae,Monopetalanthus durandii,0.5
Leguminosae,Monopetalanthus durandii,0.51
Leguminosae,Monopteryx inpae,0.89
Clusiaceae,Montrouziera cauliflora,0.59
Clusiaceae,Montrouziera cauliflora,0.63
Clusiaceae,Montrouziera cauliflora,0.55
Clusiaceae,Montrouziera cauliflora,0.53
Clusiaceae,Montrouziera cauliflora,0.6
Clusiaceae,Montrouziera cauliflora,0.63
Clusiaceae,Montrouziera cauliflora,0.6
Clusiaceae,Montrouziera cauliflora,0.57
Clusiaceae,Montrouziera cauliflora,0.57
Clusiaceae,Montrouziera cauliflora,0.56
Clusiaceae,Montrouziera cauliflora,0.55
Clusiaceae,Montrouziera cauliflora,0.57
Clusiaceae,Montrouziera sp,0.79
Leguminosae,Mora excelsa,0.82
Leguminosae,Mora paraensis,0.79
Leguminosae,Mora paraensis,0.83
Leguminosae,Mora paraensis,0.87
Leguminosae,Mora paraensis,0.9
Leguminosae,Mora paraensis,0.86
Leguminosae,Mora paraensis,0.84
Leguminosae,Mora paraensis,0.81
Leguminosae,Mora paraensis,0.83
Leguminosae,Mora paraensis,0.86
Leguminosae,Mora paraensis,0.86
Clusiaceae,Moronobea coccinea,0.69
Clusiaceae,Moronobea coccinea,0.8
Clusiaceae,Moronobea coccinea,0.81
Clusiaceae,Moronobea coccinea,0.81
Clusiaceae,Moronobea coccinea,0.71
Clusiaceae,Moronobea coccinea,0.75
Clusiaceae,Moronobea coccinea,0.74
Clusiaceae,Moronobea coccinea,0.65
Clusiaceae,Moronobea coccinea,0.75
Clusiaceae,Moronobea coccinea,0.74
Clusiaceae,Moronobea coccinea,0.75
Moraceae,Morus mesozygia,0.68
Moraceae,Morus mesozygia,0.75
Moraceae,Morus mesozygia,0.8
Moraceae,Morus mesozygia,0.67
Melastomataceae,Mouriri sp,0.85
Urticaceae,Musanga cecropioides,0.23
Urticaceae,Musanga cecropioides,0.18
Urticaceae,Musanga cecropioides,0.16
Urticaceae,Musanga cecropioides,0.29
Myodocarpaceae,Myodocarpus pinnatus,0.56
Leguminosae,Myrocarpus frondosus,0.73
Leguminosae,Myroxylon balsamum,0.79
Rubiaceae,Nauclea diderrichii,0.72
Rubiaceae,Nauclea diderrichii,0.67
Rubiaceae,Nauclea diderrichii,0.59
Rubiaceae,Nauclea diderrichii,0.57
