Family,SpeciesName,WoodDensity,latitude,longitude
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Dipterocarpaceae,Shorea stenoptera,0.49,0.133724,110.603743
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,-1.590796,102.24864
Leguminosae,Archidendron jiringa,0.47,0.133724,110.603743
Leguminosae,Archidendron jiringa,0.47,0.133724,110.603743
Leguminosae,Archidendron jiringa,0.47,0.133724,110.603743
Leguminosae,Acacia mangium,0.53,0.133724,110.603743
Leguminosae,Acacia mangium,0.53,0.133724,110.603743
Leguminosae,Acacia mangium,0.53,0.133724,110.603743
Leguminosae,Acacia mangium,0.53,0.133724,110.603743
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Leguminosae,Acacia mangium,0.53,-6.563922,106.631836
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Dipterocarpaceae,Falcataria moluccana,0.47,-1.590796,102.24864
Apocynaceae,Alstonia sp.,0.38,3.65,113.7
Dilleniaceae,Dillenia suffruticosa,0.45,4.233333333,114.0666667
Dilleniaceae,Dillenia suffruticosa,0.45,4.233333333,114.0666667
Dilleniaceae,Dillenia suffruticosa,0.45,4.233333333,114.0666667
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,4.233333333,114.0666667
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Endospermum diadenum,0.34,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Glochidion sp.,0.45,3.65,113.7
Euphorbiaceae,Homalanthus populneus,0.36,4.233333333,114.0666667
Euphorbiaceae,Homalanthus populneus,0.36,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,3.65,113.7
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,3.65,113.7
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,3.65,113.7
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga gigantea,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.39,3.65,113.7
Euphorbiaceae,Macaranga hypoleuca,0.31,3.65,113.7
Euphorbiaceae,Macaranga hypoleuca,0.31,3.65,113.7
Euphorbiaceae,Macaranga hypoleuca,0.31,3.65,113.7
Euphorbiaceae,Macaranga hypoleuca,0.31,3.65,113.7
Euphorbiaceae,Macaranga hosei,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,3.65,113.7
Euphorbiaceae,Macaranga winkleri,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,3.65,113.7
Euphorbiaceae,Mallotus sp.,0.53,3.65,113.7
Euphorbiaceae,Mallotus sp.,0.53,3.65,113.7
Euphorbiaceae,Mallotus sp.,0.53,3.65,113.7
Euphorbiaceae,Mallotus sp.,0.53,3.65,113.7
Melastomataceae,Melastoma malabathricum,0.44,4.233333333,114.0666667
Melastomataceae,Melastoma malabathricum,0.44,4.233333333,114.0666667
Melastomataceae,Melastoma malabathricum,0.44,4.233333333,114.0666667
Moraceae,Artocarpus elasticus,0.3,3.65,113.7
Moraceae,Artocarpus sp.,0.43,4.233333333,114.0666667
Moraceae,Artocarpus sp.,0.43,4.233333333,114.0666667
Moraceae,Artocarpus sp.,0.43,4.233333333,114.0666667
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,4.233333333,114.0666667
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus stolonifera,0.39,3.65,113.7
Moraceae,Ficus sp 1.,0.39,3.65,113.7
Moraceae,Ficus sp 1.,0.39,3.65,113.7
Moraceae,Ficus sp 1.,0.39,3.65,113.7
Moraceae,Ficus sp 2,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga beccariana,0.29,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga bancana,0.31,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga winkleri,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Euphorbiaceae,Macaranga trachyphylla,0.39,4.233333333,114.0666667
Burseraceae,Santiria apiculata,0.66,1.05,110.9166667
Celastraceae,Kokoona ovatolanceolata,0.35,1.05,110.9166667
Clusiaceae,Garcinia penangiana,0.66,1.05,110.9166667
Dipterocarpaceae,Dryobalanops beccarii,0.56,0.916666667,110.7166667
Dipterocarpaceae,Shorea andulensis,0.51,0.916666667,110.7166667
Dipterocarpaceae,Shorea stenoptera,0.27,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Euphorbiaceae,Macaranga costulata,0.3,1.05,110.9166667
Euphorbiaceae,Macaranga trachyphylla,0.3,1.05,110.9166667
Euphorbiaceae,Endospermum diadenum,0.34,0.916666667,110.7166667
Lauraceae,Litsea castanea,0.51,1.05,110.9166667
Lauraceae,Litsea cauliflora,0.45,0.916666667,110.7166667
Meliaceae,Aglaia odoratissima,0.66,1.05,110.9166667
Meliaceae,Aglaia grandis,0.66,1.05,110.9166667
Meliaceae,Walsura pinnata,0.62,1.05,110.9166667
Meliaceae,Xylocarpus sp.,0.76,1.05,110.9166667
Moraceae,Ficus sp.,0.39,0.916666667,110.7166667
Myristicaceae,Endocomia rufirachis,0.34,1.05,110.9166667
Polygalaceae,Xanthophyllum stipitatum,0.72,0.916666667,110.7166667
Rubiaceae,Adina sp.,0.9,1.05,110.9166667
Sapindaceae,Arytera littoralis,0.7,1.05,110.9166667
Theaceae,Adinandra dumosa,0.61,1.05,110.9166667
Theaceae,Adinandra dumosa,0.61,1.05,110.9166667
Ulmaceae,Trema sp.,0.32,0.916666667,110.7166667
Ulmaceae,Trema sp.,0.32,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,0.916666667,110.7166667
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea parvifolia,0.21,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Dipterocarpaceae,Shorea ovata,0.75,3.65,113.7
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.522764957,-22.353,-46.965507
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.529810381,-22.353,-46.965507
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.524373009,-22.353,-46.965507
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.531796492,-22.353,-46.965507
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.541559446,-22.353,-46.965507
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.452927283,-22.123773,-47.077205
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.45880614,-22.123773,-47.077205
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.475772043,-22.123773,-47.077205
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.460414633,-22.123773,-47.077205
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.500234594,-22.2042,-48.143629
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.51583534,-22.2042,-48.143629
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.52024695,-22.2042,-48.143629
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.571023533,-22.200167,-48.051199
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.488506016,-22.216964,-48.137487
Myrtaceae,Eucalyptus urophylla * Eucalyptus grandis (clone),0.482270431,-22.216964,-48.137487
Phytolaccaceae,Gallesia integrifolia,0.577,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.353,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.652,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.456,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.41,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.573,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.427,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.537,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.419,-16.12,-61.72
Phytolaccaceae,Gallesia integrifolia,0.617,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.904,-16.12,-61.72
Fabaceae - Caesalpinioideae,Pterogyne nitens,0.547,-16.12,-61.72
