Family,SpeciesName,WoodDensity
Fabaceae,Albizia procera,0.56
Fabaceae,Albizia procera,0.579
Fabaceae,Albizia purpusii,0.64
Fabaceae,Albizia retusa,0.46
Fabaceae,Albizia saman,0.5
Fabaceae,Albizia saman,0.49
Fabaceae,Albizia saponaria,0.57
Fabaceae,Albizia schimperiana,0.525
Fabaceae,Albizia splendens,0.54
Fabaceae,Albizia sumatrana,0.38
Fabaceae,Albizia tanganyicensis,0.263
Fabaceae,Albizia tomentella,0.59
Fabaceae,Albizia umbrosa,0.63
Fabaceae,Albizia versicolor,0.577
Fabaceae,Albizia versicolor,0.568
Fabaceae,Albizia versicolor,0.787
Fabaceae,Albizia zimmermannii,0.801
Fabaceae,Albizia zygia,0.51
Fabaceae,Albizia zygia,0.48
Fabaceae,Albizia zygia,0.43
Fabaceae,Albizia zygia,0.439
Fabaceae,Albizia zygia,0.552
Fabaceae,Albizia zygia,0.551
Euphorbiaceae,Alchornea brachygyne,0.34
Euphorbiaceae,Alchornea castaneifolia,0.34
Euphorbiaceae,Alchornea costaricensis,0.301
Euphorbiaceae,Alchornea glandulosa,0.4
Euphorbiaceae,Alchornea glandulosa,0.4
Euphorbiaceae,Alchornea glandulosa,0.41
Euphorbiaceae,Alchornea glandulosa,0.34
Euphorbiaceae,Alchornea glandulosa,0.34
Euphorbiaceae,Alchornea grandis,0.34
Euphorbiaceae,Alchornea hirtella,0.525
Euphorbiaceae,Alchornea iricurana,0.507
Euphorbiaceae,Alchornea latifolia,0.49
Euphorbiaceae,Alchornea latifolia,0.4
Euphorbiaceae,Alchornea latifolia,0.39
Euphorbiaceae,Alchornea schomburgkii,0.45
Euphorbiaceae,Alchornea schomburgkii,0.47
Euphorbiaceae,Alchornea triplinervia,0.49
Euphorbiaceae,Alchornea triplinervia,0.57
Euphorbiaceae,Alchornea triplinervia,0.34
Euphorbiaceae,Alchorneopsis portoricensis,0.45
Euphorbiaceae,Alchorneopsis trimera,0.379
Euphorbiaceae,Alchorneopsis trimera,0.34
Fabaceae,Aldina heterophylla,0.768
Fabaceae,Aldina heterophylla,0.73
Fabaceae,Aldina insignis,0.715
Fabaceae,Aldina latifolia,0.75
Fabaceae,Aldina latifolia,0.73
Sapindaceae,Alectryon oleifolius,0.977
Sapindaceae,Alectryon oleifolius,0.939
Euphorbiaceae,Aleurites moluccana,0.4
Euphorbiaceae,Aleurites moluccana,0.4
Euphorbiaceae,Aleurites moluccana,0.4
Euphorbiaceae,Aleurites moluccana,0.369
Euphorbiaceae,Aleurites moluccana,0.25
Euphorbiaceae,Aleurites moluccana,0.6
Euphorbiaceae,Aleurites moluccana,0.26
Euphorbiaceae,Aleurites moluccana,0.394
Euphorbiaceae,Aleurites moluccana,0.327
Euphorbiaceae,Aleurites moluccana,0.4
Euphorbiaceae,Aleurites montana,0.316
Euphorbiaceae,Aleurites montana,0.321
Euphorbiaceae,Aleurites trisperma,0.43
Fabaceae,Alexa grandiflora,0.65
Fabaceae,Alexa grandiflora,0.8
Fabaceae,Alexa grandiflora,0.77
Fabaceae,Alexa grandiflora,0.53
Fabaceae,Alexa grandiflora,0.6
Fabaceae,Alexa grandiflora,0.61
Fabaceae,Alexa imperatricis,0.51
Fabaceae,Alexa imperatricis,0.48
Fabaceae,Alexa imperatricis,0.439
Fabaceae,Alexa imperatricis,0.551
Fabaceae,Alexa imperatricis,0.36
Fabaceae,Alexa imperatricis,0.52
Fabaceae,Alexa imperatricis,0.55
Fabaceae,Alexa wachenheimii,0.49
Rubiaceae,Alibertia curviflora,0.73
Rubiaceae,Alibertia edulis,0.76
Rubiaceae,Alibertia sessilis,0.88
Rubiaceae,Alibertia verrucosa,0.56
Clusiaceae,Allanblackia floribunda,0.65
Clusiaceae,Allanblackia floribunda,0.663
Clusiaceae,Allanblackia floribunda,0.818
Clusiaceae,Allanblackia floribunda,0.774
Clusiaceae,Allanblackia floribunda,0.671
Clusiaceae,Allanblackia floribunda,0.546
Clusiaceae,Allanblackia parviflora,0.546
Clusiaceae,Allanblackia stanerana,0.58
Clusiaceae,Allanblackia stuhlmannii,0.58
Clusiaceae,Allanblackia stuhlmannii,0.619
Clusiaceae,Allanblackia stuhlmannii,0.663
Lecythidaceae,Allantoma lineata,0.6
Lecythidaceae,Allantoma lineata,0.49
Casuarinaceae,Allocasuarina acutivalvis,0.81
Casuarinaceae,Allocasuarina corniculata,0.835
Casuarinaceae,Allocasuarina decaisneana,1.043
Casuarinaceae,Allocasuarina dielsiana,0.9
Casuarinaceae,Allocasuarina fraseriana,0.624
Casuarinaceae,Allocasuarina huegeliana,0.762
Casuarinaceae,Allocasuarina indet,0.63
Casuarinaceae,Allocasuarina indet,0.663
Casuarinaceae,Allocasuarina inophloia,0.773
Casuarinaceae,Allocasuarina inophloia,0.843
Casuarinaceae,Allocasuarina inophloia,0.814
Casuarinaceae,Allocasuarina inophloia,0.814
Casuarinaceae,Allocasuarina littoralis,0.663
Casuarinaceae,Allocasuarina littoralis,0.663
Casuarinaceae,Allocasuarina littoralis,0.57
Casuarinaceae,Allocasuarina luehmannii,0.964
Casuarinaceae,Allocasuarina luehmannii,0.964
Casuarinaceae,Allocasuarina torulosa,0.795
Casuarinaceae,Allocasuarina torulosa,0.827
Casuarinaceae,Allocasuarina torulosa,0.827
Sapindaceae,Allophylus abyssinicus,0.568
Sapindaceae,Allophylus africanus,0.45
Sapindaceae,Allophylus amazonicus,0.55
Sapindaceae,Allophylus camptostachys,0.77
Sapindaceae,Allophylus chirindensis,0.564
Sapindaceae,Allophylus cobbe,0.26
Sapindaceae,Allophylus cobbe,0.51
Sapindaceae,Allophylus edulis,0.593
Sapindaceae,Allophylus edulis,0.708
Sapindaceae,Allophylus floribundus,0.39
Sapindaceae,Allophylus peruvianus,0.39
Sapindaceae,Allophylus scrobiculatus,0.53
Sapindaceae,Allophylus scrobiculatus,0.39
Proteaceae,Alloxylon brachycarpum,0.34
Proteaceae,Alloxylon brachycarpum,0.46
Proteaceae,Alloxylon flammeum,0.494
Proteaceae,Alloxylon flammeum,0.456
Proteaceae,Alloxylon wickhamii,0.456
Portulacaceae,Alluaudia procera,0.347
Portulacaceae,Alluaudia procera,0.364
Portulacaceae,Alluaudia procera,0.383
Portulacaceae,Alluaudia procera,0.404
Portulacaceae,Alluaudia procera,0.416
Styracaceae,Alniphyllum fortunei,0.371
Styracaceae,Alniphyllum fortunei,0.404
Styracaceae,Alniphyllum fortunei,0.373
Betulaceae,Alnus acuminata,0.38
Betulaceae,Alnus acuminata,0.429
Betulaceae,Alnus acuminata,0.35
Betulaceae,Alnus glutinosa,0.439
Betulaceae,Alnus glutinosa,0.4
Betulaceae,Alnus glutinosa,0.42
Betulaceae,Alnus incana,0.439
Betulaceae,Alnus jorullensis,0.38
Betulaceae,Alnus jorullensis,0.385
Betulaceae,Alnus jorullensis,0.378
Betulaceae,Alnus nepalensis,0.433
Betulaceae,Alnus nepalensis,0.41
Betulaceae,Alnus nepalensis,0.386
Betulaceae,Alnus nitida,0.37
Betulaceae,Alnus rubra,0.37
Betulaceae,Alnus sibirica,0.422
Betulaceae,Alnus trabeculosa,0.459
Betulaceae,Alnus trabeculosa,0.437
Rhamnaceae,Alphitonia excelsa,0.575
Rhamnaceae,Alphitonia excelsa,0.663
Rhamnaceae,Alphitonia excelsa,0.38
Rhamnaceae,Alphitonia ferruginea,0.66
Rhamnaceae,Alphitonia macrocarpa,0.45
Rhamnaceae,Alphitonia moluccana,0.525
Rhamnaceae,Alphitonia petriei,0.443
Rhamnaceae,Alphitonia whitei,0.557
Rhamnaceae,Alphitonia whitei,0.663
Rhamnaceae,Alphitonia zizyphoides,0.4
Rhamnaceae,Alphitonia zizyphoides,0.5
Annonaceae,Alphonsea elliptica,0.85
Annonaceae,Alphonsea javanica,0.54
Annonaceae,Alphonsea maingayi,0.79
Annonaceae,Alphonsea subdehiscens,0.79
Annonaceae,Alphonsea teysmannii,0.72
Rubiaceae,Alseis blackiana,0.536
Rubiaceae,Alseis blackiana,0.536
Rubiaceae,Alseis floribunda,0.85
Rubiaceae,Alseis peruviana,0.65
Lauraceae,Alseodaphne bancana,0.59
Lauraceae,Alseodaphne elongata,0.53
Lauraceae,Alseodaphne hainanensis,0.603
Lauraceae,Alseodaphne hainanensis,0.61
Lauraceae,Alseodaphne hainanensis,0.578
Lauraceae,Alseodaphne insignis,0.71
Lauraceae,Alseodaphne longipes,0.509
Lauraceae,Alseodaphne oblanceolata,0.43
Lauraceae,Alseodaphne peduncularis,0.5
Lauraceae,Alseodaphne peduncularis,0.75
Lauraceae,Alseodaphne pendulifolia,0.57
Lauraceae,Alseodaphne semicarpifolia,0.65
Lauraceae,Alseodaphne umbelliflora,0.42
Apocynaceae,Alstonia actinophylla,0.413
Apocynaceae,Alstonia actinophylla,0.331
Apocynaceae,Alstonia actinophylla,0.394
Apocynaceae,Alstonia actinophylla,0.413
Apocynaceae,Alstonia actinophylla,0.288
Apocynaceae,Alstonia actinophylla,0.24
Apocynaceae,Alstonia angustifolia,0.71
Apocynaceae,Alstonia angustifolia,0.49
Apocynaceae,Alstonia angustifolia,0.64
Apocynaceae,Alstonia angustiloba,0.29
Apocynaceae,Alstonia angustiloba,0.43
Apocynaceae,Alstonia angustiloba,0.32
Apocynaceae,Alstonia boonei,0.387
Apocynaceae,Alstonia boonei,0.22
Apocynaceae,Alstonia boonei,0.36
Apocynaceae,Alstonia boonei,0.33
Apocynaceae,Alstonia boonei,0.31
Apocynaceae,Alstonia brassii,0.64
Apocynaceae,Alstonia brassii,0.551
Apocynaceae,Alstonia calophylla,0.46
Apocynaceae,Alstonia calophylla,0.48
Apocynaceae,Alstonia congensis,0.3
Apocynaceae,Alstonia congensis,0.387
Apocynaceae,Alstonia congensis,0.33
Apocynaceae,Alstonia congensis,0.344
Apocynaceae,Alstonia congensis,0.288
Apocynaceae,Alstonia congensis,0.301
Apocynaceae,Alstonia congensis,0.309
Apocynaceae,Alstonia congensis,0.345
Apocynaceae,Alstonia constricta,0.65
Apocynaceae,Alstonia glaucescens,0.32
Apocynaceae,Alstonia macrophylla,0.72
Apocynaceae,Alstonia macrophylla,0.56
Apocynaceae,Alstonia muelleriana,0.702
Apocynaceae,Alstonia muelleriana,0.685
Apocynaceae,Alstonia muelleriana,0.65
Apocynaceae,Alstonia muelleriana,0.694
Apocynaceae,Alstonia pneumatophora,0.27
Apocynaceae,Alstonia pneumatophora,0.32
Apocynaceae,Alstonia scholaris,0.339
Apocynaceae,Alstonia scholaris,0.344
Apocynaceae,Alstonia scholaris,0.403
Apocynaceae,Alstonia scholaris,0.29
Apocynaceae,Alstonia scholaris,0.33
Apocynaceae,Alstonia scholaris,0.44
Apocynaceae,Alstonia scholaris,0.57
Apocynaceae,Alstonia scholaris,0.35
Apocynaceae,Alstonia scholaris,0.427
Apocynaceae,Alstonia scholaris,0.327
Apocynaceae,Alstonia spatulata,0.34
Apocynaceae,Alstonia spectabilis,0.65
Apocynaceae,Alstonia spectabilis,0.685
Apocynaceae,Alstonia spectabilis,0.65
Apocynaceae,Alstonia spectabilis,0.62
Apocynaceae,Alstonia spectabilis,0.551
Altingiaceae,Altingia chinensis,0.626
Altingiaceae,Altingia excelsa,0.65
Altingiaceae,Altingia excelsa,0.655
Altingiaceae,Altingia obovata,0.675
Altingiaceae,Altingia obovata,0.68
Altingiaceae,Altingia obovata,0.696
Altingiaceae,Altingia obovata,0.75
Altingiaceae,Altingia yunnanensis,0.661
Altingiaceae,Altingia yunnanensis,0.613
Simaroubaceae,Alvaradoa amorphoides,0.58
Rubiaceae,Amaioua guianensis,0.67
Rubiaceae,Amaioua guianensis,0.58
Euphorbiaceae,Amanoa glaucophylla,0.8
Euphorbiaceae,Amanoa guianensis,0.77
Euphorbiaceae,Amanoa guianensis,0.809
Euphorbiaceae,Amanoa guianensis,0.95
Euphorbiaceae,Amanoa oblongifolia,0.83
Apocynaceae,Ambelania acida,0.63
Apocynaceae,Ambelania acida,0.474
Apocynaceae,Ambelania acida,0.47
Apocynaceae,Ambelania quadrangularis,0.51
Fabaceae,Amblygonocarpus andongensis,0.826
Fabaceae,Amblygonocarpus andongensis,1.007
Fabaceae,Amburana cearensis,0.51
Fabaceae,Amburana cearensis,0.55
Fabaceae,Amburana cearensis,0.6
Fabaceae,Amburana cearensis,0.6
Fabaceae,Amburana cearensis,0.43
Fabaceae,Amburana cearensis,0.516
Fabaceae,Amburana cearensis,0.47
Fabaceae,Amburana cearensis,0.5
Fabaceae,Amburana cearensis,0.54
Rosaceae,Amelanchier canadensis,0.66
Taxaceae,Amentotaxus argotaenia,0.644
Taxaceae,Amentotaxus argotaenia,0.653
Taxaceae,Amentotaxus argotaenia,0.626
Taxaceae,Amentotaxus argotaenia,0.694
Sapindaceae,Amesiodendron chinense,0.866
Sapindaceae,Amesiodendron chinense,0.803
Fabaceae,Amherstia nobilis,0.48
Fabaceae,Amherstia nobilis,0.8
Fabaceae,Amherstia nobilis,0.689
Myrtaceae,Amomyrtella guili,0.612
Ulmaceae,Ampelocera edentula,0.689
Ulmaceae,Ampelocera edentula,0.71
Ulmaceae,Ampelocera hottlei,0.83
Ulmaceae,Ampelocera ruizii,0.53
Ulmaceae,Ampelocera ruizii,0.766
Fabaceae,Amphimas ferrugineus,0.65
Fabaceae,Amphimas ferrugineus,0.663
Fabaceae,Amphimas ferrugineus,0.671
Fabaceae,Amphimas ferrugineus,0.706
Fabaceae,Amphimas indet,0.431
Fabaceae,Amphimas indet,0.575
Fabaceae,Amphimas pterocarpoides,0.46
Fabaceae,Amphimas pterocarpoides,0.663
Fabaceae,Amphimas pterocarpoides,0.726
Fabaceae,Amphimas pterocarpoides,0.688
Fabaceae,Amphimas pterocarpoides,0.624
Fabaceae,Amphimas pterocarpoides,0.499
Fabaceae,Amphimas pterocarpoides,0.662
Anacardiaceae,Amphipterygium adstringens,0.41
Violaceae,Amphirrhox longifolia,0.71
Bignoniaceae,Amphitecna tuxtlensis,0.46
Rutaceae,Amyris elemifera,1.05
Rutaceae,Amyris simplicifolia,0.9
Thymelaeaceae,Amyxa pluricornis,0.64
Thymelaeaceae,Amyxa pluricornis,0.62
Anacardiaceae,Anacardium excelsum,0.41
Anacardiaceae,Anacardium excelsum,0.48
Anacardiaceae,Anacardium excelsum,0.38
Anacardiaceae,Anacardium excelsum,0.32
Anacardiaceae,Anacardium excelsum,0.45
Anacardiaceae,Anacardium excelsum,0.34
Anacardiaceae,Anacardium excelsum,0.359
Anacardiaceae,Anacardium giganteum,0.48
Anacardiaceae,Anacardium giganteum,0.52
Anacardiaceae,Anacardium giganteum,0.448
Anacardiaceae,Anacardium giganteum,0.46
Anacardiaceae,Anacardium giganteum,0.38
Anacardiaceae,Anacardium giganteum,0.45
Anacardiaceae,Anacardium giganteum,0.44
Anacardiaceae,Anacardium occidentale,0.42
Anacardiaceae,Anacardium occidentale,0.5
Anacardiaceae,Anacardium occidentale,0.41
Anacardiaceae,Anacardium occidentale,0.45
Anacardiaceae,Anacardium occidentale,0.431
Anacardiaceae,Anacardium occidentale,0.468
Anacardiaceae,Anacardium parvifolium,0.508
Anacardiaceae,Anacardium parvifolium,0.44
Anacardiaceae,Anacardium parvifolium,0.628
Anacardiaceae,Anacardium spruceanum,0.42
Anacardiaceae,Anacardium spruceanum,0.48
Anacardiaceae,Anacardium spruceanum,0.455
Anacardiaceae,Anacardium spruceanum,0.48
Anacardiaceae,Anacardium spruceanum,0.55
Anacardiaceae,Anacardium spruceanum,0.49
Anacardiaceae,Anacardium tenuifolium,0.43
Fabaceae,Anadenanthera colubrina,0.86
Fabaceae,Anadenanthera colubrina,0.86
Fabaceae,Anadenanthera colubrina,0.99
Fabaceae,Anadenanthera colubrina,0.843
Fabaceae,Anadenanthera colubrina,0.88
Fabaceae,Anadenanthera colubrina,0.78
Fabaceae,Anadenanthera colubrina,0.85
Fabaceae,Anadenanthera peregrina,1.08
Fabaceae,Anadenanthera peregrina,0.8
Fabaceae,Anadenanthera peregrina,0.77
Annonaceae,Anaxagorea crassipetala,0.48
Annonaceae,Anaxagorea dolichocarpa,0.58
Fabaceae,Andira anthelmia,0.729
Fabaceae,Andira anthelmia,0.827
Fabaceae,Andira coriacea,0.75
Fabaceae,Andira coriacea,0.69
Fabaceae,Andira coriacea,0.75
Fabaceae,Andira coriacea,0.65
Fabaceae,Andira coriacea,0.82
Fabaceae,Andira fraxinifolia,0.92
Fabaceae,Andira indet,0.71
Fabaceae,Andira inermis,0.635
Fabaceae,Andira inermis,0.75
Fabaceae,Andira inermis,0.78
Fabaceae,Andira inermis,0.63
Fabaceae,Andira inermis,0.46
Fabaceae,Andira inermis,0.601
Fabaceae,Andira inermis,0.64
Fabaceae,Andira inermis,0.65
Fabaceae,Andira micrantha,1
Fabaceae,Andira parviflora,0.75
Fabaceae,Andira parviflora,0.737
Fabaceae,Andira parviflora,0.67
Fabaceae,Andira parviflora,0.71
Fabaceae,Andira surinamensis,0.67
Fabaceae,Andira surinamensis,0.75
Fabaceae,Andira surinamensis,0.749
Fabaceae,Andira surinamensis,0.65
Fabaceae,Andira unifoliolata,0.76
Picrodendraceae,Androstachys johnsonii,0.5
Picrodendraceae,Androstachys johnsonii,0.534
Picrodendraceae,Androstachys johnsonii,0.72
Myrtaceae,Angophora bakeri,0.589
Myrtaceae,Angophora costata,0.801
Myrtaceae,Angophora costata,0.745
Myrtaceae,Angophora costata,0.801
Myrtaceae,Angophora floribunda,0.66
Myrtaceae,Angophora floribunda,0.758
Myrtaceae,Angophora floribunda,0.758
Myrtaceae,Angophora subvelutina,0.758
Myrtaceae,Angophora woodsiana,0.723
Myrtaceae,Angophora woodsiana,0.801
Lauraceae,Aniba affinis,0.52
Lauraceae,Aniba amazonica,0.56
Lauraceae,Aniba burchellii,0.52
Lauraceae,Aniba canelilla,0.934
Lauraceae,Aniba canelilla,1.033
Lauraceae,Aniba canelilla,0.95
Lauraceae,Aniba canelilla,1
Lauraceae,Aniba canelilla,0.92
Lauraceae,Aniba canelilla,0.9
Lauraceae,Aniba canelilla,0.93
Lauraceae,Aniba cylindriflora,0.629
Lauraceae,Aniba cylindriflora,0.71
Lauraceae,Aniba excelsa,0.551
Lauraceae,Aniba firmula,0.56
Lauraceae,Aniba guianensis,0.52
Lauraceae,Aniba hostmanniana,0.551
Lauraceae,Aniba hostmanniana,0.766
Lauraceae,Aniba hostmanniana,0.54
Lauraceae,Aniba hypoglauca,0.525
Lauraceae,Aniba indet,0.6
Lauraceae,Aniba indet,0.53
Lauraceae,Aniba panurensis,0.551
Lauraceae,Aniba panurensis,0.747
Lauraceae,Aniba panurensis,0.532
Lauraceae,Aniba parviflora,0.54
Lauraceae,Aniba perutilis,0.5
Lauraceae,Aniba puchury-minor,0.56
Lauraceae,Aniba puchury-minor,0.52
Lauraceae,Aniba puchury-minor,0.52
Lauraceae,Aniba riparia,0.62
Lauraceae,Aniba riparia,0.52
Lauraceae,Aniba rosaeodora,0.66
Lauraceae,Aniba rosaeodora,0.787
Lauraceae,Aniba rosaeodora,0.861
Lauraceae,Aniba rosaeodora,0.58
Lauraceae,Aniba rosaeodora,0.8
Lauraceae,Aniba rosaeodora,0.9
Lauraceae,Aniba rosaeodora,0.54
Lauraceae,Aniba terminalis,0.54
Lauraceae,Aniba williamsii,0.741
Lauraceae,Aniba williamsii,0.534
Anisophylleaceae,Anisophyllea apetala,0.7
Anisophylleaceae,Anisophyllea apetala,0.84
Anisophylleaceae,Anisophyllea beccariana,0.67
Anisophylleaceae,Anisophyllea disticha,0.67
Anisophylleaceae,Anisophyllea grandis,0.72
Anisophylleaceae,Anisophyllea laurina,0.75
Anisophylleaceae,Anisophyllea laurina,0.774
Anisophylleaceae,Anisophyllea manausensis,0.86
Anisophylleaceae,Anisophyllea obtusifolia,0.663
Dipterocarpaceae,Anisoptera aurea,0.54
Dipterocarpaceae,Anisoptera aurea,0.57
Dipterocarpaceae,Anisoptera costata,0.49
Dipterocarpaceae,Anisoptera costata,0.53
Dipterocarpaceae,Anisoptera costata,0.64
Dipterocarpaceae,Anisoptera curtisii,0.59
Dipterocarpaceae,Anisoptera curtisii,0.64
Dipterocarpaceae,Anisoptera grossivenia,0.59
Dipterocarpaceae,Anisoptera grossivenia,0.58
Dipterocarpaceae,Anisoptera laevis,0.51
Dipterocarpaceae,Anisoptera laevis,0.53
Dipterocarpaceae,Anisoptera laevis,0.52
Dipterocarpaceae,Anisoptera marginata,0.51
Dipterocarpaceae,Anisoptera marginata,0.53
Dipterocarpaceae,Anisoptera marginata,0.54
Dipterocarpaceae,Anisoptera megistocarpa,0.59
Dipterocarpaceae,Anisoptera megistocarpa,0.56
Dipterocarpaceae,Anisoptera oblonga,0.6
Dipterocarpaceae,Anisoptera polyandra,0.551
Dipterocarpaceae,Anisoptera scaphula,0.44
Dipterocarpaceae,Anisoptera thurifera,0.59
Pentaphylacaeae,Anneslea crassipes,0.67
Pentaphylacaeae,Anneslea fragrans,0.697
Pentaphylacaeae,Anneslea fragrans,0.722
Pentaphylacaeae,Anneslea fragrans,0.634
Annonaceae,Annickia chlorantha,0.4
Annonaceae,Annickia chlorantha,0.474
Annonaceae,Annickia chlorantha,0.437
Annonaceae,Annickia chlorantha,0.446
Annonaceae,Annickia chlorantha,0.476
Annonaceae,Annickia chlorantha,0.478
Annonaceae,Annickia chlorantha,0.35
Annonaceae,Annickia polycarpa,0.499
Annonaceae,Annickia polycarpa,0.465
Annonaceae,Annona crassiflora,0.56
Annonaceae,Annona foetida,0.572
Annonaceae,Annona fraxinifolium,0.57
Annonaceae,Annona glabra,0.5
Annonaceae,Annona hypoglauca,0.35
Annonaceae,Annona hypoglauca,0.41
Annonaceae,Annona muricata,0.4
Annonaceae,Annona muricata,0.32
Annonaceae,Annona reticulata,0.55
Annonaceae,Annona spraguei,0.559
Annonaceae,Annona squamosa,0.49
Annonaceae,Annona squamosa,0.73
Annonaceae,Annona squamosa,0.634
Cunoniaceae,Anodopetalum biglandulosum,0.61
Combretaceae,Anogeissus acuminata,0.88
Combretaceae,Anogeissus latifolia,0.79
Combretaceae,Anogeissus latifolia,0.77
Combretaceae,Anogeissus leiocarpa,0.8
Combretaceae,Anogeissus pendula,0.94
Combretaceae,Anogeissus phillyreaefolia,0.758
Combretaceae,Anogeissus sericea,0.74
Menispermaceae,Anomospermum grandifolium,0.64
Annonaceae,Anonidium mannii,0.297
Annonaceae,Anonidium mannii,0.285
Rhizophoraceae,Anopyxis klaineana,0.88
Rhizophoraceae,Anopyxis klaineana,0.781
Rhizophoraceae,Anopyxis klaineana,0.913
Rhizophoraceae,Anopyxis klaineana,0.843
Rhizophoraceae,Anopyxis klaineana,0.747
Rhizophoraceae,Anopyxis klaineana,0.759
Rhizophoraceae,Anopyxis klaineana,0.768
Rhizophoraceae,Anopyxis klaineana,0.77
Rhizophoraceae,Anopyxis klaineana,0.773
Rhizophoraceae,Anopyxis klaineana,0.779
Rhizophoraceae,Anopyxis klaineana,0.786
Meliaceae,Anthocarapa nitidula,0.689
Gentianaceae,Anthocleista grandiflora,0.523
Gentianaceae,Anthocleista grandiflora,0.633
Gentianaceae,Anthocleista indet,0.536
Gentianaceae,Anthocleista nobilis,0.476
Gentianaceae,Anthocleista nobilis,0.492
Gentianaceae,Anthocleista nobilis,0.53
Caryocaraceae,Anthodiscus amazonicus,0.7
Caryocaraceae,Anthodiscus amazonicus,0.73
Caryocaraceae,Anthodiscus gutierrezii,0.64
Caryocaraceae,Anthodiscus peruanus,0.69
Caryocaraceae,Anthodiscus pilosus,0.69
Fabaceae,Anthonotha fragrans,0.387
Fabaceae,Anthonotha fragrans,0.671
Fabaceae,Anthonotha macrophylla,0.861
Fabaceae,Anthonotha macrophylla,0.824
Fabaceae,Anthonotha macrophylla,0.84
Euphorbiaceae,Anthostema aubryanum,0.33
Euphorbiaceae,Anthostema madagascariense,0.473
Euphorbiaceae,Anthostema madagascariense,0.502
Moraceae,Antiaris indet,0.38
Moraceae,Antiaris toxicaria,0.34
Moraceae,Antiaris toxicaria,0.31
Moraceae,Antiaris toxicaria,0.4
Moraceae,Antiaris toxicaria,0.344
Moraceae,Antiaris toxicaria,0.387
Moraceae,Antiaris toxicaria,0.35
Moraceae,Antiaris toxicaria,0.37
Moraceae,Antiaris toxicaria,0.568
Moraceae,Antiaris toxicaria,0.338
Moraceae,Antiaris toxicaria,0.323
Moraceae,Antiaris toxicaria,0.351
Moraceae,Antiaris toxicaria,0.364
Moraceae,Antiaris toxicaria,0.386
Moraceae,Antiaris toxicaria,0.393
Moraceae,Antiaris toxicaria,0.41
Moraceae,Antiaris toxicaria,0.415
Moraceae,Antiaris toxicaria,0.466
Moraceae,Antiaris toxicaria,0.373
Moraceae,Antiaris toxicaria,0.39
Phyllanthaceae,Antidesma bunius,0.689
Phyllanthaceae,Antidesma bunius,0.689
Phyllanthaceae,Antidesma bunius,0.51
Phyllanthaceae,Antidesma celebicum,0.59
Phyllanthaceae,Antidesma coriaceum,0.72
Phyllanthaceae,Antidesma cuspidatum,0.8
Phyllanthaceae,Antidesma erostre,0.732
Phyllanthaceae,Antidesma ghaesembilla,0.53
Phyllanthaceae,Antidesma ghaesembilla,0.69
Phyllanthaceae,Antidesma montanum,0.59
Phyllanthaceae,Antidesma pleuricum,0.624
Phyllanthaceae,Antidesma subcordatum,0.68
Phyllanthaceae,Antidesma tetrandum,0.6
Loganiaceae,Antonia ovata,0.45
Loganiaceae,Antonia ovata,0.482
Loganiaceae,Antonia ovata,0.47
Anacardiaceae,Antrocaryon klaineanum,0.53
Anacardiaceae,Antrocaryon klaineanum,0.491
Anacardiaceae,Antrocaryon klaineanum,0.523
Anacardiaceae,Antrocaryon klaineanum,0.521
Anacardiaceae,Antrocaryon klaineanum,0.566
Anacardiaceae,Antrocaryon micraster,0.53
Anacardiaceae,Antrocaryon micraster,0.491
Anacardiaceae,Antrocaryon micraster,0.455
Anacardiaceae,Antrocaryon micraster,0.447
Anacardiaceae,Antrocaryon micraster,0.437
Anacardiaceae,Antrocaryon micraster,0.566
Anacardiaceae,Antrocaryon nannanii,0.491
Anacardiaceae,Antrocaryon nannanii,0.474
Rubiaceae,Aoranthe cladantha,0.824
Rubiaceae,Aoranthe cladantha,0.789
Euphorbiaceae,Aparisthmium cordatum,0.39
Malvaceae,Apeiba albiflora,0.12
Malvaceae,Apeiba albiflora,0.27
Malvaceae,Apeiba albiflora,0.327
Malvaceae,Apeiba albiflora,0.25
Malvaceae,Apeiba albiflora,0.26
Malvaceae,Apeiba aspera,0.26
Malvaceae,Apeiba aspera,0.27
Malvaceae,Apeiba aspera,0.23
Malvaceae,Apeiba aspera,0.32
Malvaceae,Apeiba aspera,0.28
Malvaceae,Apeiba aspera,0.327
Malvaceae,Apeiba aspera,0.19
Malvaceae,Apeiba aspera,0.36
Malvaceae,Apeiba aspera,0.3
Malvaceae,Apeiba aspera,0.358
Malvaceae,Apeiba aspera,0.307
Malvaceae,Apeiba aspera,0.436
Malvaceae,Apeiba glabra,0.32
Malvaceae,Apeiba indet,0.2
Malvaceae,Apeiba intermedia,0.26
Malvaceae,Apeiba tibourbou,0.2
Meliaceae,Aphanamixis cumingiana,0.61
Meliaceae,Aphanamixis perrottetiana,0.545
Meliaceae,Aphanamixis polystachya,0.557
Meliaceae,Aphanamixis polystachya,0.629
Meliaceae,Aphanamixis polystachya,0.55
Meliaceae,Aphanamixis polystachya,0.57
Meliaceae,Aphanamixis polystachya,0.64
Meliaceae,Aphanamixis polystachya,0.44
Meliaceae,Aphanamixis polystachya,0.58
Meliaceae,Aphanamixis polystachya,0.583
Meliaceae,Aphanamixis polystachya,0.68
Meliaceae,Aphanamixis polystachya,0.536
Ulmaceae,Aphananthe aspera,0.52
