gene,log2FC,AveExpr,t_mod,pval,FDR,direction,DEG
EIF5A,-0.7234693110024555,7.418026466210543e-16,-4.601554862548368,7.95558000459916e-06,4.285747937961483e-05,down,False
EIF5A2,1.1640417096048152,4.0687503025368867e-16,5.839427048840261,2.4434450333011132e-08,2.4178602598193076e-07,up,False
EIF5B,-0.042725045099728354,4.242416473986632e-16,-0.40607473796572324,0.685176518747657,0.7511693563317228,down,False
EIF6,-0.2189756602289568,-1.1511586221811679e-15,-1.519773606094025,0.1303460994438787,0.19331499979566,down,False
ELAC1,-0.06955218196664567,-3.473323428994903e-16,-0.6129864416204235,0.5406694531560766,0.6225844246175243,down,False
ELANE,-0.07400622544606142,-3.1011816330311633e-17,-0.7849888909895104,0.43350593329435383,0.5212932366138753,down,False
ELAVL1,0.5638322442793012,-1.394291262210811e-15,5.600444757672691,8.010380888163876e-08,7.107318297496785e-07,up,False
ELAVL2,2.1153898815212013,-1.9847562451399447e-17,7.026568469585175,4.361121300553702e-11,7.83010747791608e-10,up,True
ELAVL3,-0.1455094031105742,-2.4809453064249307e-16,-1.1539911705243646,0.2500542816046687,0.3324331239959123,down,False
ELAVL4,-0.23641311707279059,1.8421018900205112e-16,-2.258453677990129,0.02513385333146788,0.047336135634779064,down,False
ELF1,-0.21570552751465277,-7.445937100907824e-16,-1.8815490804531856,0.061533349281651106,0.10190164263282131,down,False
ELF2,1.082033836322994e-05,-7.616502090724537e-16,0.0001299308782088692,0.9998964759828073,0.9998964759828073,up,False
ELF3,0.41112350042386814,-1.0668064817627202e-16,2.031336385697605,0.04371132604884365,0.07607205936637444,up,False
ELF4,1.1502489827031883,2.555373665617679e-16,11.62060633760919,1.4008656605625736e-23,1.962983134243487e-21,up,False
ELF5,-0.8334471874088224,7.418026466210543e-16,-3.0515434568043944,0.0026260754939775306,0.006829028657653599,down,False
ELK1,0.16299451208527432,-9.923781225699723e-17,1.988502690603998,0.048292011132783905,0.08298955564135448,up,False
ELK3,-0.0737471548624949,2.8903012819850444e-16,-0.6292965118609284,0.529963575936516,0.6125709637093075,down,False
ELK4,0.7065445839758848,2.332088588039435e-16,6.2412140872412145,3.098632844775808e-09,3.770003294477233e-08,up,False
ELMO1,-0.20069340437707517,-2.257660228846687e-16,-1.5751496466757262,0.1170015163840569,0.17635577228462382,down,False
ELMO2,-0.5858536224421906,5.929459282355585e-16,-5.207569805616856,5.256037220915018e-07,3.839206097074595e-06,down,False
ELMO3,0.23379062745290874,3.94470303721564e-16,1.445745210563857,0.15001095210538962,0.2174400039024827,up,False
ELN,-0.23828089743218622,1.9847562451399447e-17,-2.0775149730086286,0.03919271244326107,0.06934664113146527,down,False
ELOVL2,0.01699639906769264,4.167988114793884e-16,0.15530405578902173,0.8767579815701617,0.9066550643245264,up,False
ELOVL4,-1.8432713471217916,4.366463739307878e-16,-6.855313902953648,1.1316105499035546e-10,1.8617360612515835e-09,down,True
ELOVL5,0.8828121929075055,-7.194741388632299e-16,6.133105862593112,5.445565337278036e-09,6.286637029048914e-08,up,False
ELOVL6,-1.5275042825004532,1.3397104654694627e-16,-6.798817355210705,1.5455866168977987e-10,2.4731015570254854e-09,down,True
ELP3,-0.04204969988661171,3.0453603636366025e-16,-0.3479557415684102,0.728285475770194,0.7862215289337915,down,False
ELP4,-0.012490409944319832,-9.923781225699723e-17,-0.0855647811622599,0.9319087767715526,0.9491144442457808,down,False
ELP5,-0.11063987996580546,-3.746227412701646e-16,-0.8733214263788894,0.3836671545107474,0.4724054419392507,down,False
ELP6,0.28961463735811066,-1.3024962858730887e-17,2.347553533953577,0.01999861287574123,0.03886520549544797,up,False
EMC1,0.5415910687009339,-4.515320457693374e-16,4.410247174585165,1.7852461603775082e-05,8.670890813212034e-05,up,False
EMC10,0.0026608341341251094,1.7366617144974515e-16,0.022348054074501612,0.9821954047869461,0.9874603479925499,up,False
